game_id,posteam,drive,down,yards_gained,td_team,touchdown
2014090400,GB,1,1,6,0,0
2014090400,GB,1,1,15,0,0
2014090400,GB,1,1,2,0,0
2014090400,SEA,2,1,4,0,0
2014090400,SEA,2,1,8,0,0
2014090400,SEA,2,1,13,0,0
2014090400,SEA,2,1,0,0,0
2014090400,GB,3,1,11,0,0
2014090400,GB,3,1,-5,0,0
2014090400,GB,4,1,0,0,0
2014090400,GB,4,1,16,0,0
2014090400,GB,4,1,6,0,0
2014090400,SEA,5,1,0,0,0
2014090400,SEA,5,1,10,0,0
2014090400,SEA,5,1,-2,0,0
2014090400,SEA,5,1,33,SEA,1
2014090400,GB,6,1,1,0,0
2014090400,GB,6,1,3,0,0
2014090400,GB,6,1,2,0,0
2014090400,GB,6,1,0,0,0
2014090400,SEA,7,1,24,0,0
2014090400,SEA,7,1,0,0,0
2014090400,SEA,7,1,9,0,0
2014090400,SEA,7,1,9,SEA,1
2014090400,GB,8,1,18,0,0
2014090400,GB,8,1,0,0,0
2014090400,GB,8,1,6,0,0
2014090400,SEA,9,1,4,0,0
2014090400,SEA,9,1,7,0,0
2014090400,SEA,9,1,0,0,0
2014090400,SEA,10,1,14,0,0
2014090400,SEA,10,1,9,0,0
2014090400,SEA,10,1,0,0,0
2014090400,GB,11,1,0,0,0
2014090400,SEA,12,1,0,0,0
2014090400,GB,13,1,2,0,0
2014090400,GB,13,1,-2,0,0
2014090400,GB,13,1,5,0,0
2014090400,SEA,14,1,16,0,0
2014090400,SEA,14,1,1,0,0
2014090400,GB,15,1,-10,0,0
2014090400,SEA,16,1,9,0,0
2014090400,SEA,16,1,4,0,0
2014090400,SEA,16,1,0,0,0
2014090400,SEA,16,1,13,0,0
2014090400,SEA,16,1,3,SEA,1
2014090400,GB,17,1,15,0,0
2014090400,GB,17,1,12,0,0
2014090400,GB,17,1,3,0,0
2014090400,GB,17,1,0,0,0
2014090400,GB,17,1,12,0,0
2014090400,GB,17,1,12,0,0
2014090400,GB,17,1,5,0,0
2014090400,SEA,18,1,1,0,0
2014090400,SEA,18,1,2,0,0
2014090400,SEA,18,1,4,0,0
2014090400,SEA,18,1,5,0,0
2014090400,SEA,18,1,2,0,0
2014090400,GB,19,1,0,0,0
2014090400,SEA,20,1,-1,0,0
2014090700,NO,1,1,5,0,0
2014090700,NO,1,1,6,0,0
2014090700,NO,1,1,1,0,0
2014090700,ATL,2,1,1,0,0
2014090700,NO,3,1,2,0,0
2014090700,NO,3,1,0,0,0
2014090700,NO,3,1,0,0,0
2014090700,ATL,4,1,17,0,0
2014090700,ATL,4,1,3,0,0
2014090700,ATL,4,1,4,0,0
2014090700,ATL,4,1,3,0,0
2014090700,ATL,4,1,20,0,0
2014090700,NO,5,1,6,0,0
2014090700,NO,5,1,18,0,0
2014090700,NO,5,1,21,0,0
2014090700,NO,5,1,0,0,0
2014090700,NO,5,1,2,NO,1
2014090700,ATL,6,1,0,0,0
2014090700,ATL,6,1,5,0,0
2014090700,ATL,6,1,5,0,0
2014090700,ATL,6,1,0,0,0
2014090700,ATL,6,1,3,0,0
2014090700,ATL,6,1,2,ATL,1
2014090700,NO,7,1,8,0,0
2014090700,NO,7,1,5,0,0
2014090700,NO,7,1,13,0,0
2014090700,NO,7,1,12,0,0
2014090700,NO,7,1,0,0,0
2014090700,NO,7,1,11,0,0
2014090700,NO,7,1,10,0,0
2014090700,NO,7,1,3,NO,1
2014090700,ATL,8,1,19,0,0
2014090700,ATL,8,1,39,0,0
2014090700,ATL,8,1,0,0,0
2014090700,ATL,9,1,6,0,0
2014090700,ATL,9,1,4,0,0
2014090700,ATL,9,1,7,0,0
2014090700,ATL,9,1,0,0,0
2014090700,ATL,9,1,0,0,0
2014090700,NO,10,1,-5,0,0
2014090700,NO,10,1,0,0,0
2014090700,NO,10,1,0,0,0
2014090700,ATL,11,1,10,0,0
2014090700,ATL,11,1,0,0,0
2014090700,NO,12,1,6,0,0
2014090700,NO,12,1,1,0,0
2014090700,ATL,13,1,5,0,0
2014090700,ATL,13,1,10,0,0
2014090700,ATL,13,1,1,0,0
2014090700,NO,14,1,1,0,0
2014090700,NO,14,1,1,0,0
2014090700,NO,14,1,2,0,0
2014090700,NO,14,1,5,0,0
2014090700,NO,14,1,3,NO,1
2014090700,ATL,15,1,0,0,0
2014090700,ATL,15,1,0,0,0
2014090700,NO,16,1,4,0,0
2014090700,ATL,17,1,23,0,0
2014090700,ATL,17,1,4,0,0
2014090700,ATL,17,1,3,0,0
2014090700,ATL,17,1,8,0,0
2014090700,NO,18,1,0,0,0
2014090700,NO,18,1,10,0,0
2014090700,NO,18,1,5,0,0
2014090700,NO,18,1,13,0,0
2014090700,NO,18,1,7,0,0
2014090700,NO,18,1,-2,0,0
2014090700,ATL,19,1,13,0,0
2014090700,ATL,19,1,12,0,0
2014090700,ATL,19,1,0,0,0
2014090700,ATL,19,1,0,0,0
2014090700,NO,20,1,0,0,0
2014090700,ATL,21,1,3,0,0
2014090709,MIN,1,1,7,0,0
2014090709,MIN,1,1,5,0,0
2014090709,MIN,1,1,3,0,0
2014090709,MIN,1,1,-5,0,0
2014090709,STL,2,1,23,0,0
2014090709,STL,2,1,0,0,0
2014090709,MIN,3,1,0,0,0
2014090709,MIN,3,1,17,0,0
2014090709,MIN,3,1,2,0,0
2014090709,STL,4,1,2,0,0
2014090709,STL,4,1,19,0,0
2014090709,STL,4,1,2,0,0
2014090709,MIN,5,1,23,0,0
2014090709,MIN,5,1,0,0,0
2014090709,STL,6,1,4,0,0
2014090709,STL,6,1,3,0,0
2014090709,MIN,7,1,3,0,0
2014090709,MIN,7,1,1,0,0
2014090709,STL,8,1,7,0,0
2014090709,STL,8,1,21,0,0
2014090709,STL,8,1,5,0,0
2014090709,STL,8,1,0,0,0
2014090709,MIN,9,1,0,0,0
2014090709,MIN,9,1,15,0,0
2014090709,MIN,9,1,0,0,0
2014090709,MIN,9,1,0,0,0
2014090709,STL,10,1,-6,0,0
2014090709,MIN,11,1,5,0,0
2014090709,MIN,11,1,9,0,0
2014090709,STL,12,1,-1,0,0
2014090709,STL,13,1,10,0,0
2014090709,STL,13,1,3,0,0
2014090709,STL,13,1,3,0,0
2014090709,STL,13,1,0,0,0
2014090709,STL,13,1,0,0,0
2014090709,MIN,14,1,0,0,0
2014090709,MIN,14,1,16,0,0
2014090709,MIN,14,1,3,0,0
2014090709,MIN,14,1,4,0,0
2014090709,STL,15,1,6,0,0
2014090709,STL,15,1,6,0,0
2014090709,MIN,16,1,67,MIN,1
2014090709,STL,17,1,3,0,0
2014090709,MIN,18,1,-2,0,0
2014090709,STL,19,1,1,0,0
2014090709,MIN,20,1,1,0,0
2014090709,MIN,20,1,12,0,0
2014090709,MIN,20,1,2,0,0
2014090709,MIN,20,1,22,0,0
2014090709,MIN,20,1,-1,0,0
2014090709,STL,21,1,-1,0,0
2014090709,STL,21,1,7,0,0
2014090709,STL,21,1,3,0,0
2014090709,STL,21,1,0,0,0
2014090709,STL,22,1,0,0,0
2014090709,STL,22,1,9,0,0
2014090709,STL,22,1,0,0,0
2014090709,STL,22,1,0,0,0
2014090709,MIN,23,1,-1,0,0
2014090708,PIT,1,1,5,0,0
2014090708,PIT,1,1,1,0,0
2014090708,PIT,1,1,11,0,0
2014090708,PIT,1,1,0,0,0
2014090708,CLE,2,1,2,0,0
2014090708,CLE,2,1,47,0,0
2014090708,CLE,2,1,1,0,0
2014090708,PIT,3,1,4,0,0
2014090708,PIT,3,1,-2,0,0
2014090708,PIT,3,1,2,0,0
2014090708,CLE,4,1,-1,0,0
2014090708,PIT,5,1,0,0,0
2014090708,CLE,6,1,3,0,0
2014090708,PIT,7,1,7,0,0
2014090708,PIT,7,1,30,0,0
2014090708,PIT,7,1,8,0,0
2014090708,PIT,7,1,35,PIT,1
2014090708,CLE,8,1,0,0,0
2014090708,PIT,9,1,12,0,0
2014090708,PIT,9,1,38,PIT,1
2014090708,CLE,10,1,3,0,0
2014090708,CLE,10,1,1,0,0
2014090708,PIT,11,1,3,0,0
2014090708,CLE,12,1,-8,0,0
2014090708,0,13,1,0,0,0
2014090708,PIT,13,1,3,0,0
2014090708,PIT,13,1,0,0,0
2014090708,PIT,13,1,0,0,0
2014090708,PIT,13,1,0,0,0
2014090708,PIT,13,1,7,0,0
2014090708,CLE,14,1,16,0,0
2014090708,CLE,14,1,22,0,0
2014090708,CLE,14,1,2,0,0
2014090708,CLE,14,1,5,0,0
2014090708,PIT,15,1,1,0,0
2014090708,CLE,16,1,7,0,0
2014090708,CLE,16,1,19,0,0
2014090708,CLE,16,1,11,0,0
2014090708,CLE,16,1,2,0,0
2014090708,PIT,17,1,18,0,0
2014090708,PIT,17,1,6,0,0
2014090708,PIT,17,1,0,0,0
2014090708,PIT,17,1,4,0,0
2014090708,CLE,18,1,1,0,0
2014090708,CLE,18,1,-2,0,0
2014090708,CLE,18,1,4,0,0
2014090708,CLE,18,1,10,0,0
2014090708,CLE,18,1,1,0,0
2014090708,PIT,19,1,0,0,0
2014090708,CLE,20,1,5,0,0
2014090708,CLE,20,1,0,0,0
2014090708,CLE,20,1,-4,0,0
2014090708,CLE,20,1,9,CLE,1
2014090708,PIT,21,1,0,0,0
2014090708,PIT,21,1,8,0,0
2014090708,PIT,21,1,4,0,0
2014090708,CLE,22,1,13,0,0
2014090708,CLE,22,1,0,0,0
2014090708,CLE,22,1,9,0,0
2014090708,CLE,22,1,3,0,0
2014090708,PIT,23,1,19,0,0
2014090708,PIT,23,1,11,0,0
2014090708,PIT,23,1,1,0,0
2014090708,CLE,24,1,-6,0,0
2014090708,PIT,25,1,2,0,0
2014090708,PIT,25,1,20,0,0
2014090708,PIT,25,1,0,0,0
2014090707,JAC,1,1,7,0,0
2014090707,PHI,2,1,0,0,0
2014090707,PHI,2,1,4,0,0
2014090707,JAC,3,1,-1,0,0
2014090707,JAC,3,1,0,0,0
2014090707,PHI,4,1,4,0,0
2014090707,PHI,4,1,0,0,0
2014090707,JAC,5,1,0,0,0
2014090707,PHI,6,1,9,0,0
2014090707,PHI,6,1,3,0,0
2014090707,JAC,7,1,0,0,0
2014090707,JAC,7,1,3,0,0
2014090707,PHI,8,1,12,0,0
2014090707,PHI,8,1,0,0,0
2014090707,JAC,9,1,46,0,0
2014090707,JAC,9,1,4,0,0
2014090707,JAC,9,1,3,0,0
2014090707,PHI,10,1,0,0,0
2014090707,JAC,11,1,6,0,0
2014090707,PHI,12,1,30,0,0
2014090707,PHI,12,1,0,0,0
2014090707,PHI,12,1,0,0,0
2014090707,JAC,13,1,0,0,0
2014090707,JAC,13,1,1,0,0
2014090707,JAC,13,1,3,0,0
2014090707,JAC,13,1,5,0,0
2014090707,JAC,13,1,0,0,0
2014090707,JAC,13,1,0,0,0
2014090707,PHI,14,1,-1,0,0
2014090707,PHI,14,1,5,0,0
2014090707,PHI,14,1,0,0,0
2014090707,PHI,14,1,12,0,0
2014090707,PHI,14,1,-17,0,0
2014090707,JAC,15,1,0,0,0
2014090707,PHI,16,1,10,0,0
2014090707,PHI,16,1,0,0,0
2014090707,PHI,17,1,0,0,0
2014090707,PHI,17,1,-2,0,0
2014090707,PHI,17,1,1,0,0
2014090707,JAC,18,1,2,0,0
2014090707,PHI,19,1,0,0,0
2014090707,PHI,19,1,6,0,0
2014090707,JAC,20,1,0,0,0
2014090707,PHI,21,1,5,0,0
2014090707,JAC,22,1,0,0,0
2014090707,PHI,23,1,13,0,0
2014090707,PHI,23,1,8,0,0
2014090707,JAC,24,1,3,0,0
2014090707,JAC,24,1,-3,0,0
2014090707,JAC,24,1,0,0,0
2014090707,PHI,25,1,4,0,0
2014090707,PHI,25,1,0,0,0
2014090707,PHI,25,1,5,0,0
2014090707,PHI,25,1,26,0,0
2014090707,PHI,25,1,0,0,0
2014090707,PHI,25,1,6,0,0
2014090707,JAC,26,1,0,0,0
2014090707,JAC,26,1,8,0,0
2014090707,JAC,26,1,9,0,0
2014090707,JAC,26,1,2,0,0
2014090707,PHI,27,1,68,PHI,1
2014090707,JAC,28,1,0,0,0
2014090707,PHI,29,1,0,0,0
2014090707,PHI,29,1,1,0,0
2014090707,JAC,30,1,11,0,0
2014090707,JAC,30,1,-14,PHI,1
2014090707,JAC,31,1,0,0,0
2014090707,JAC,31,1,6,0,0
2014090707,JAC,31,1,4,0,0
2014090707,JAC,31,1,12,0,0
2014090706,NYJ,1,1,17,0,0
2014090706,NYJ,1,1,7,0,0
2014090706,NYJ,1,1,5,0,0
2014090706,NYJ,1,1,0,0,0
2014090706,NYJ,1,1,0,0,0
2014090706,OAK,2,1,0,0,0
2014090706,NYJ,3,1,4,0,0
2014090706,NYJ,3,1,0,0,0
2014090706,OAK,4,1,8,0,0
2014090706,OAK,4,1,4,0,0
2014090706,NYJ,5,1,0,0,0
2014090706,NYJ,5,1,7,0,0
2014090706,NYJ,5,1,-2,0,0
2014090706,NYJ,5,1,4,0,0
2014090706,NYJ,5,1,0,0,0
2014090706,OAK,6,1,17,0,0
2014090706,OAK,6,1,0,0,0
2014090706,OAK,6,1,0,0,0
2014090706,OAK,6,1,4,0,0
2014090706,NYJ,7,1,1,0,0
2014090706,OAK,8,1,3,0,0
2014090706,NYJ,9,1,24,0,0
2014090706,NYJ,9,1,0,0,0
2014090706,NYJ,9,1,0,0,0
2014090706,NYJ,9,1,11,0,0
2014090706,NYJ,9,1,8,0,0
2014090706,NYJ,9,1,6,0,0
2014090706,OAK,10,1,-1,0,0
2014090706,OAK,11,1,-11,0,0
2014090706,NYJ,12,1,11,0,0
2014090706,NYJ,12,1,11,0,0
2014090706,NYJ,12,1,-1,0,0
2014090706,NYJ,12,1,5,0,0
2014090706,OAK,13,1,0,0,0
2014090706,NYJ,14,1,0,0,0
2014090706,NYJ,14,1,6,0,0
2014090706,NYJ,14,1,0,0,0
2014090706,NYJ,14,1,12,0,0
2014090706,OAK,15,1,10,0,0
2014090706,OAK,15,1,0,0,0
2014090706,NYJ,16,1,3,0,0
2014090706,OAK,17,1,0,0,0
2014090706,NYJ,18,1,7,0,0
2014090706,NYJ,18,1,3,0,0
2014090706,OAK,19,1,0,0,0
2014090706,NYJ,20,1,71,NYJ,1
2014090706,OAK,21,1,0,0,0
2014090706,OAK,21,1,0,0,0
2014090706,OAK,21,1,3,0,0
2014090706,NYJ,22,1,4,0,0
2014090706,OAK,23,1,9,0,0
2014090706,OAK,23,1,9,0,0
2014090706,OAK,23,1,30,OAK,1
2014090706,NYJ,24,1,-1,0,0
2014090701,CIN,1,1,9,0,0
2014090701,CIN,1,1,4,0,0
2014090701,CIN,1,1,4,0,0
2014090701,CIN,1,1,5,0,0
2014090701,BAL,2,1,0,0,0
2014090701,BAL,2,1,3,0,0
2014090701,CIN,3,1,3,0,0
2014090701,CIN,3,1,2,0,0
2014090701,BAL,4,1,3,0,0
2014090701,CIN,5,1,6,0,0
2014090701,CIN,5,1,3,0,0
2014090701,BAL,6,1,4,0,0
2014090701,CIN,7,1,8,0,0
2014090701,CIN,7,1,7,0,0
2014090701,CIN,7,1,11,0,0
2014090701,CIN,7,1,3,0,0
2014090701,CIN,7,1,2,0,0
2014090701,BAL,8,1,0,0,0
2014090701,BAL,8,1,6,0,0
2014090701,BAL,8,1,-4,0,0
2014090701,CIN,9,1,0,0,0
2014090701,CIN,9,1,13,0,0
2014090701,CIN,9,1,-4,0,0
2014090701,BAL,10,1,0,0,0
2014090701,CIN,11,1,0,0,0
2014090701,CIN,11,1,4,0,0
2014090701,BAL,12,1,6,0,0
2014090701,BAL,12,1,11,0,0
2014090701,BAL,12,1,0,0,0
2014090701,BAL,12,1,7,0,0
2014090701,BAL,12,1,0,0,0
2014090701,BAL,12,1,0,0,0
2014090701,BAL,13,1,6,0,0
2014090701,BAL,13,1,4,0,0
2014090701,BAL,13,1,0,0,0
2014090701,CIN,14,1,1,0,0
2014090701,CIN,14,1,23,0,0
2014090701,CIN,14,1,2,0,0
2014090701,BAL,15,1,0,0,0
2014090701,CIN,16,1,0,0,0
2014090701,CIN,16,1,6,0,0
2014090701,BAL,17,1,3,0,0
2014090701,BAL,17,1,6,0,0
2014090701,BAL,17,1,23,0,0
2014090701,BAL,17,1,3,0,0
2014090701,BAL,17,1,7,0,0
2014090701,CIN,18,1,4,0,0
2014090701,BAL,19,1,0,0,0
2014090701,BAL,19,1,8,0,0
2014090701,BAL,19,1,2,0,0
2014090701,BAL,19,1,10,0,0
2014090701,BAL,19,1,0,0,0
2014090701,CIN,20,1,16,0,0
2014090701,CIN,20,1,1,0,0
2014090701,BAL,21,1,3,0,0
2014090701,BAL,21,1,0,0,0
2014090701,BAL,21,1,0,0,0
2014090701,CIN,22,1,3,0,0
2014090701,BAL,23,1,8,0,0
2014090701,BAL,23,1,0,0,0
2014090701,BAL,23,1,5,0,0
2014090701,BAL,23,1,8,0,0
2014090701,BAL,23,1,-4,0,0
2014090701,CIN,24,1,-1,0,0
2014090702,BUF,1,1,2,0,0
2014090702,CHI,2,1,2,0,0
2014090702,CHI,2,1,44,0,0
2014090702,CHI,2,1,12,CHI,1
2014090702,BUF,3,1,12,0,0
2014090702,BUF,3,1,5,0,0
2014090702,BUF,3,1,6,0,0
2014090702,BUF,3,1,4,0,0
2014090702,CHI,4,1,12,0,0
2014090702,CHI,4,1,3,0,0
2014090702,CHI,4,1,0,0,0
2014090702,BUF,5,1,1,0,0
2014090702,BUF,5,1,-6,0,0
2014090702,CHI,6,1,14,0,0
2014090702,CHI,6,1,9,0,0
2014090702,CHI,6,1,0,0,0
2014090702,CHI,6,1,7,0,0
2014090702,CHI,6,1,14,0,0
2014090702,BUF,7,1,5,0,0
2014090702,BUF,7,1,6,0,0
2014090702,CHI,8,1,0,0,0
2014090702,CHI,8,1,3,0,0
2014090702,CHI,8,1,0,0,0
2014090702,BUF,9,1,7,BUF,1
2014090702,CHI,10,1,0,0,0
2014090702,CHI,10,1,4,0,0
2014090702,CHI,10,1,-1,0,0
2014090702,BUF,11,1,47,0,0
2014090702,BUF,11,1,4,0,0
2014090702,CHI,12,1,4,0,0
2014090702,CHI,13,1,0,0,0
2014090702,CHI,13,1,5,0,0
2014090702,CHI,13,1,18,0,0
2014090702,CHI,13,1,3,0,0
2014090702,CHI,13,1,-1,0,0
2014090702,BUF,14,1,4,0,0
2014090702,BUF,14,1,3,0,0
2014090702,CHI,15,1,7,0,0
2014090702,CHI,15,1,9,0,0
2014090702,CHI,15,1,11,CHI,1
2014090702,BUF,16,1,1,0,0
2014090702,BUF,16,1,5,0,0
2014090702,CHI,17,1,4,0,0
2014090702,CHI,17,1,-2,0,0
2014090702,BUF,18,1,-2,0,0
2014090702,CHI,19,1,0,0,0
2014090702,CHI,19,1,6,0,0
2014090702,CHI,19,1,12,0,0
2014090702,CHI,19,1,7,0,0
2014090702,CHI,19,1,12,0,0
2014090702,BUF,20,1,9,0,0
2014090702,BUF,20,1,0,0,0
2014090702,BUF,20,1,4,0,0
2014090702,BUF,20,1,0,0,0
2014090702,CHI,21,1,10,0,0
2014090702,CHI,21,1,0,0,0
2014090702,CHI,21,1,0,0,0
2014090702,CHI,21,1,11,0,0
2014090702,CHI,21,1,9,0,0
2014090702,BUF,22,1,-1,0,0
2014090702,CHI,23,1,13,0,0
2014090702,CHI,23,1,0,0,0
2014090702,BUF,24,1,13,0,0
2014090702,BUF,24,1,1,0,0
2014090702,BUF,24,1,5,0,0
2014090702,BUF,24,1,-3,0,0
2014090703,HOU,1,1,7,0,0
2014090703,HOU,1,1,0,0,0
2014090703,WAS,2,1,9,0,0
2014090703,HOU,3,1,3,0,0
2014090703,WAS,4,1,5,0,0
2014090703,HOU,5,1,0,0,0
2014090703,WAS,6,1,6,0,0
2014090703,HOU,7,1,4,0,0
2014090703,WAS,8,1,4,0,0
2014090703,WAS,8,1,1,0,0
2014090703,WAS,8,1,2,0,0
2014090703,WAS,8,1,1,0,0
2014090703,HOU,9,1,6,0,0
2014090703,HOU,9,1,0,0,0
2014090703,WAS,10,1,16,0,0
2014090703,WAS,10,1,8,0,0
2014090703,WAS,10,1,1,WAS,1
2014090703,HOU,11,1,4,0,0
2014090703,HOU,11,1,3,0,0
2014090703,WAS,12,1,-9,0,0
2014090703,WAS,13,1,2,0,0
2014090703,WAS,13,1,0,0,0
2014090703,WAS,13,1,15,0,0
2014090703,WAS,13,1,0,0,0
2014090703,WAS,14,1,17,0,0
2014090703,WAS,14,1,4,0,0
2014090703,WAS,14,1,10,0,0
2014090703,WAS,14,1,9,0,0
2014090703,WAS,14,1,16,0,0
2014090703,WAS,14,1,4,0,0
2014090703,WAS,14,1,0,0,0
2014090703,HOU,15,1,13,0,0
2014090703,HOU,15,1,14,0,0
2014090703,HOU,15,1,2,0,0
2014090703,WAS,16,1,6,0,0
2014090703,WAS,16,1,3,0,0
2014090703,HOU,17,1,2,0,0
2014090703,HOU,17,1,8,0,0
2014090703,HOU,17,1,3,0,0
2014090703,HOU,17,1,7,0,0
2014090703,HOU,17,1,3,0,0
2014090703,WAS,18,1,8,0,0
2014090703,WAS,18,1,11,0,0
2014090703,WAS,18,1,-6,0,0
2014090703,WAS,18,1,-4,0,0
2014090703,HOU,19,1,3,0,0
2014090703,HOU,19,1,0,0,0
2014090703,HOU,19,1,9,0,0
2014090703,HOU,19,1,4,0,0
2014090703,HOU,19,1,20,0,0
2014090703,HOU,19,1,-3,0,0
2014090703,WAS,20,1,19,0,0
2014090703,WAS,20,1,13,0,0
2014090703,WAS,20,1,0,0,0
2014090703,HOU,21,1,-1,0,0
2014090704,KC,1,1,3,0,0
2014090704,KC,1,1,3,0,0
2014090704,TEN,2,1,0,0,0
2014090704,TEN,2,1,2,0,0
2014090704,TEN,2,1,8,0,0
2014090704,KC,3,1,0,0,0
2014090704,TEN,4,1,12,0,0
2014090704,TEN,4,1,2,0,0
2014090704,TEN,4,1,1,0,0
2014090704,KC,5,1,3,0,0
2014090704,KC,5,1,17,0,0
2014090704,KC,5,1,22,0,0
2014090704,KC,5,1,4,0,0
2014090704,TEN,6,1,0,0,0
2014090704,KC,7,1,6,0,0
2014090704,KC,7,1,-2,0,0
2014090704,TEN,8,1,3,0,0
2014090704,TEN,8,1,4,0,0
2014090704,TEN,8,1,0,0,0
2014090704,TEN,8,1,5,0,0
2014090704,TEN,8,1,0,0,0
2014090704,TEN,8,1,2,0,0
2014090704,KC,9,1,0,0,0
2014090704,KC,9,1,5,0,0
2014090704,TEN,10,1,0,0,0
2014090704,TEN,10,1,0,0,0
2014090704,KC,11,1,0,0,0
2014090704,TEN,12,1,14,0,0
2014090704,TEN,12,1,2,0,0
2014090704,TEN,12,1,0,0,0
2014090704,TEN,14,1,39,0,0
2014090704,TEN,14,1,7,0,0
2014090704,TEN,14,1,3,0,0
2014090704,TEN,14,1,2,0,0
2014090704,KC,15,1,3,0,0
2014090704,KC,15,1,0,0,0
2014090704,TEN,16,1,4,0,0
2014090704,KC,17,1,0,0,0
2014090704,TEN,18,1,19,0,0
2014090704,TEN,18,1,13,0,0
2014090704,TEN,18,1,5,0,0
2014090704,TEN,18,1,1,0,0
2014090704,KC,19,1,15,0,0
2014090704,KC,19,1,5,0,0
2014090704,TEN,20,1,2,0,0
2014090704,TEN,20,1,0,0,0
2014090704,TEN,20,1,1,0,0
2014090704,KC,21,1,0,0,0
2014090704,KC,21,1,25,0,0
2014090704,KC,21,1,-2,0,0
2014090704,KC,21,1,0,0,0
2014090704,KC,21,1,0,0,0
2014090704,KC,21,1,5,KC,1
2014090704,TEN,22,1,5,0,0
2014090704,TEN,22,1,1,0,0
2014090704,TEN,22,1,12,0,0
2014090704,TEN,22,1,0,0,0
2014090704,TEN,22,1,0,0,0
2014090704,KC,23,1,-8,0,0
2014090704,TEN,24,1,18,0,0
2014090704,TEN,24,1,3,0,0
2014090704,KC,25,1,12,0,0
2014090704,KC,25,1,6,0,0
2014090704,TEN,26,1,-2,0,0
2014090705,NE,1,1,2,0,0
2014090705,MIA,2,1,8,0,0
2014090705,MIA,2,1,4,MIA,1
2014090705,NE,3,1,8,0,0
2014090705,NE,3,1,4,0,0
2014090705,NE,3,1,17,0,0
2014090705,NE,3,1,3,0,0
2014090705,NE,3,1,1,0,0
2014090705,NE,3,1,9,0,0
2014090705,NE,3,1,2,0,0
2014090705,MIA,4,1,5,0,0
2014090705,MIA,4,1,1,0,0
2014090705,NE,5,1,0,0,0
2014090705,NE,5,1,0,0,0
2014090705,MIA,6,1,5,0,0
2014090705,MIA,6,1,3,0,0
2014090705,MIA,6,1,0,0,0
2014090705,NE,7,1,0,0,0
2014090705,NE,7,1,4,0,0
2014090705,NE,7,1,0,0,0
2014090705,NE,7,1,11,0,0
2014090705,NE,7,1,3,0,0
2014090705,MIA,8,1,15,0,0
2014090705,MIA,8,1,9,0,0
2014090705,MIA,8,1,0,0,0
2014090705,NE,9,1,0,0,0
2014090705,MIA,10,1,3,0,0
2014090705,MIA,10,1,3,0,0
2014090705,MIA,10,1,0,0,0
2014090705,MIA,10,1,1,0,0
2014090705,NE,11,1,2,0,0
2014090705,NE,11,1,5,0,0
2014090705,NE,11,1,0,0,0
2014090705,NE,11,1,18,0,0
2014090705,MIA,12,1,-1,0,0
2014090705,MIA,13,1,24,0,0
2014090705,MIA,13,1,3,0,0
2014090705,MIA,13,1,9,0,0
2014090705,MIA,13,1,4,0,0
2014090705,NE,14,1,3,0,0
2014090705,NE,14,1,2,0,0
2014090705,MIA,15,1,8,0,0
2014090705,MIA,15,1,7,0,0
2014090705,NE,16,1,0,0,0
2014090705,MIA,17,1,0,0,0
2014090705,MIA,17,1,6,0,0
2014090705,MIA,17,1,13,0,0
2014090705,MIA,17,1,0,0,0
2014090705,MIA,17,1,5,0,0
2014090705,NE,18,1,-2,0,0
2014090705,NE,18,1,0,0,0
2014090705,NE,18,1,0,0,0
2014090705,MIA,19,1,0,0,0
2014090705,NE,20,1,2,0,0
2014090705,MIA,21,1,7,0,0
2014090705,NE,22,1,4,0,0
2014090705,MIA,23,1,0,0,0
2014090705,MIA,23,1,9,0,0
2014090705,MIA,23,1,15,0,0
2014090705,MIA,23,1,6,0,0
2014090705,MIA,23,1,0,0,0
2014090705,MIA,23,1,3,0,0
2014090705,NE,24,1,0,0,0
2014090705,MIA,25,1,5,0,0
2014090705,NE,26,1,0,0,0
2014090705,NE,26,1,8,0,0
2014090705,NE,26,1,0,0,0
2014090705,NE,26,1,0,0,0
2014090705,MIA,27,1,-1,0,0
2014090711,CAR,1,1,3,0,0
2014090711,TB,2,1,1,0,0
2014090711,TB,2,1,4,0,0
2014090711,CAR,3,1,8,0,0
2014090711,CAR,3,1,4,0,0
2014090711,CAR,3,1,0,0,0
2014090711,CAR,3,1,-1,0,0
2014090711,TB,4,1,54,0,0
2014090711,TB,4,1,2,0,0
2014090711,CAR,5,1,3,0,0
2014090711,CAR,5,1,5,0,0
2014090711,CAR,5,1,7,0,0
2014090711,CAR,5,1,0,0,0
2014090711,CAR,5,1,-2,0,0
2014090711,TB,6,1,-3,0,0
2014090711,CAR,7,1,16,0,0
2014090711,CAR,7,1,16,0,0
2014090711,CAR,7,1,-3,0,0
2014090711,TB,8,1,0,0,0
2014090711,CAR,9,1,2,0,0
2014090711,CAR,9,1,1,0,0
2014090711,CAR,9,1,0,0,0
2014090711,CAR,9,1,0,0,0
2014090711,TB,10,1,0,0,0
2014090711,TB,10,1,4,0,0
2014090711,TB,10,1,4,0,0
2014090711,TB,10,1,4,0,0
2014090711,TB,10,1,0,0,0
2014090711,CAR,11,1,9,0,0
2014090711,CAR,11,1,4,0,0
2014090711,TB,12,1,6,0,0
2014090711,TB,12,1,-5,0,0
2014090711,TB,12,1,0,0,0
2014090711,CAR,13,1,0,0,0
2014090711,CAR,13,1,26,CAR,1
2014090711,TB,14,1,8,0,0
